Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 Time
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20BE 0.00 20170922170208
B0 284B 00 00 38 00 80 FF FF 00 FF F83A F83C F83F 20BE 0.00 20170922170208
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20BF 0.00 20170922170209
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83F 20C0 0.00 20170922170209
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20C1 0.00 20170922170209
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83E 20C3 0.00 20170922170209
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83E 20C5 0.00 20170922170209
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83E 20C8 0.00 20170922170209
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83E 20CA 0.00 20170922170209
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83E 20CD 0.00 20170922170210
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83E 20D1 0.00 20170922170210
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83E 20D4 0.00 20170922170210
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83D 20D8 0.00 20170922170210
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83D 20DC 0.00 20170922170210
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83D 20DF 0.00 20170922170210
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83D 20E3 0.00 20170922170210
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83D 20E7 0.00 20170922170210
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83D 20EB 0.00 20170922170211
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83D 20EF 0.00 20170922170211
B0 2843 00 00 28 00 80 FF FF 00 FF F839 F83C F83F 20F2 222.75 20170922170211
B0 2843 00 00 08 00 80 FF FF 00 FF F839 F83B F83F 20F5 225.25 20170922170211
B0 2843 00 00 08 00 80 FF FF 00 FF F83A F83B F83F 20F7 225.50 20170922170211
B0 2843 00 00 00 00 00 FF FF 00 FF F83A F83B F83F 20FA 224.75 20170922170211
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20FD 225.50 20170922170211
B0 0843 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20FF 225.75 20170922170212
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20FF 225.50 20170922170212
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FF 225.50 20170922170212
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20FF 225.25 20170922170212
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20FD 225.50 20170922170212
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20FB 225.75 20170922170212
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20F9 225.75 20170922170212
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F6 226.00 20170922170213
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20F3 225.00 20170922170213
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F0 225.00 20170922170213
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EC 224.50 20170922170213
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E8 224.50 20170922170213
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E4 224.50 20170922170213
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20E1 224.50 20170922170213
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20DF 224.75 20170922170214
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20DC 225.00 20170922170214
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20DA 225.00 20170922170214
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20D8 224.75 20170922170214
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D6 224.75 20170922170214
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20D3 224.75 20170922170214
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20D2 224.75 20170922170214
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20D0 225.00 20170922170214
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20CF 225.00 20170922170215
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CD 224.50 20170922170215
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CC 224.50 20170922170215
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CB 224.25 20170922170215
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CA 224.75 20170922170215
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C9 224.75 20170922170215
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C8 225.00 20170922170215
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C8 224.75 20170922170216
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C7 224.75 20170922170216
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C6 224.50 20170922170216
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C6 224.75 20170922170216
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C5 224.50 20170922170216
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C5 224.50 20170922170216
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C4 224.75 20170922170216
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C4 224.75 20170922170217
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C3 224.75 20170922170217
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C3 224.50 20170922170217
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C3 224.25 20170922170217
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C2 224.50 20170922170217
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C2 224.75 20170922170217
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C2 224.50 20170922170217
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C2 224.75 20170922170218
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C2 224.75 20170922170218
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C1 224.75 20170922170218
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C1 224.25 20170922170218
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C1 224.75 20170922170218
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C1 224.50 20170922170218
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C1 224.75 20170922170218
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C1 224.75 20170922170219
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C1 224.75 20170922170219
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C1 224.25 20170922170219
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C1 224.25 20170922170219
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170219
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170219
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170219
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.50 20170922170219
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.75 20170922170220
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170220
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.50 20170922170220
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.25 20170922170220
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170220
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170220
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170220
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.75 20170922170221
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170221
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.25 20170922170221
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.25 20170922170221
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.00 20170922170221
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.25 20170922170221
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.50 20170922170221
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170222
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170222
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.25 20170922170222
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.25 20170922170222
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.25 20170922170222
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.50 20170922170222
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.75 20170922170222
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170223
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170223
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20C0 224.50 20170922170223
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.25 20170922170223
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.00 20170922170223
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.25 20170922170223
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.50 20170922170223
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170223
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.75 20170922170224
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170224
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.50 20170922170224
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.50 20170922170224
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.25 20170922170224
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.25 20170922170224
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170224
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170225
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.75 20170922170225
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170225
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170225
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170225
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170225
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.75 20170922170225
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170226
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170226
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.75 20170922170226
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.50 20170922170226
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170226
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.25 20170922170226
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20C0 224.75 20170922170226
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C0 224.75 20170922170226
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 225.00 20170922170227
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 225.00 20170922170227
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.50 20170922170227
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170227
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.50 20170922170227
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C0 224.75 20170922170227
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.75 20170922170227
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 225.00 20170922170228
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 225.00 20170922170228
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.75 20170922170228
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.25 20170922170228
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.50 20170922170228
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170228
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.75 20170922170228
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170229
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170229
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170229
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.50 20170922170229
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.50 20170922170229
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170229
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.50 20170922170229
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 225.00 20170922170230
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170230
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.50 20170922170230
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.50 20170922170230
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.25 20170922170230
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170230
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.75 20170922170230
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.50 20170922170230
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.75 20170922170231
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 224.75 20170922170231
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.50 20170922170231
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.50 20170922170231
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.50 20170922170231
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 224.25 20170922170231
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20BF 0.00 20170922170231
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20BE 0.00 20170922170231
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20BE 0.00 20170922170232
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20BE 0.00 20170922170232
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83F 20BF 0.00 20170922170232
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20BF 0.00 20170922170232
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83F 20C1 0.00 20170922170232
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83F 20C3 0.00 20170922170232
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83E 20C5 0.00 20170922170232
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83E 20C7 0.00 20170922170233
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83E 20CA 0.00 20170922170233
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83E 20CD 0.00 20170922170233
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83B F83E 20D0 0.00 20170922170233
B0 284B 00 00 38 00 80 FF FF 00 FF F839 F83C F83E 20D3 1.69 20170922170233
B0 2843 00 00 28 00 80 FF FF 00 FF F839 F83B F83F 20D7 217.00 20170922170233
B0 2843 00 00 08 00 80 FF FF 00 FF F839 F83C F83F 20DB 225.00 20170922170233
B0 2843 00 00 08 00 80 FF FF 00 FF F839 F83B F83F 20DE 224.75 20170922170234
B0 2843 00 00 00 00 00 FF FF 00 FF F839 F83C F83F 20E3 224.00 20170922170234
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20E8 225.00 20170922170234
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20EB 224.75 20170922170234
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20EE 224.75 20170922170234
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20EF 224.50 20170922170234
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EF 225.00 20170922170234
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20EF 224.75 20170922170234
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20EE 224.75 20170922170235
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20EC 225.00 20170922170235
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EA 224.75 20170922170235
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E7 224.75 20170922170235
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20E4 224.75 20170922170235
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20E1 224.75 20170922170235
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20DE 225.00 20170922170235
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20DB 224.75 20170922170236
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D9 225.00 20170922170236
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20D7 224.75 20170922170236
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20D5 224.75 20170922170236
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20D3 224.75 20170922170236
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20D1 225.00 20170922170236
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20CF 225.25 20170922170236
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CE 225.25 20170922170237
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83C F83F 20CD 225.00 20170922170237
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20CC 224.75 20170922170237
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20CA 224.75 20170922170237
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C9 224.75 20170922170237
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C9 225.00 20170922170237
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C8 225.00 20170922170237
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20C7 225.00 20170922170238
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C6 224.75 20170922170238
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C6 224.75 20170922170238
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C5 224.25 20170922170238
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C4 224.75 20170922170238
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C4 225.00 20170922170238
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C4 225.00 20170922170238
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C3 225.00 20170922170239
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C3 224.75 20170922170239
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C3 224.75 20170922170239
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C2 224.50 20170922170239
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C2 224.75 20170922170239
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C2 225.00 20170922170239
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C2 225.00 20170922170239
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C2 225.25 20170922170240
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C1 225.00 20170922170240
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C1 224.75 20170922170240
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C1 224.75 20170922170240
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C1 224.75 20170922170240
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C1 225.00 20170922170240
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C1 225.25 20170922170240
